Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Afghanistan,AFG,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,1.63934421539307,2.7322404384613,2.7322404384613,8.64864826202393,29.1891899108887,36.3184089660645,21.5686283111572,14.1463413238525,16.990291595459,13.1067962646484,12.4401912689209,12.9186601638794,13.2701425552368,15.1658763885498,14.6919431686401,16.3461532592773,14.7619047164917,18.5714282989502,15.2380952835083,11.9047622680664,12.380952835083,11.4285717010498,11.4285717010498,8.49056625366211
Afghanistan,AFG,Government Effectiveness: Standard Error,GE.STD.ERR,0.187617555260658,0.302315533161163,0.331546425819397,0.259350627660751,0.298997640609741,0.235708385705948,0.220314458012581,0.263611018657684,0.314759343862534,0.275009870529175,0.239676758646965,0.2329041659832,0.237974882125854,0.2263523042202,0.221445962786675,0.233898401260376,0.243076026439667,0.233016058802605,0.235828951001167,0.245708838105202,0.245630532503128,0.278781324625015,0.300028264522552,0.284880340099335
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.41730952262878,-2.42735457420349,-2.43896889686584,-2.03503370285034,-2.19837236404419,-2.29568219184875,-2.06750988960266,-2.21913456916809,-2.4133734703064,-2.69136095046997,-2.71142148971558,-2.57915186882019,-2.50205969810486,-2.41856145858765,-2.51934909820557,-2.41106843948364,-2.56262516975403,-2.6621561050415,-2.79497361183167,-2.75326204299927,-2.65240693092346,-2.70263171195984,-2.51853036880493,-2.5508017539978
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2,2,2,2,2,4,4,4,3,3,4,4,4,5,6,6,6,6,6,6,6,5,5,5
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,2.12765955924988,0.531914889812469,0.52910053730011,1.58730161190033,2.01005029678345,1.94174754619598,2.42718458175659,1.44927537441254,1.44927537441254,0.480769217014313,0.473933637142181,1.42180097103119,1.42180097103119,1.89573454856873,1.42180097103119,2.85714292526245,0.952380955219269,0.952380955219269,0.476190477609634,0.471698105335236,0.943396210670471,0.471698105335236,1.41509437561035,0.471698105335236
Afghanistan,AFG,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0,0,0,0,0.485436886548996,0.485436886548996,0.483091801404953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afghanistan,AFG,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,6.91489362716675,7.44680833816528,5.8201060295105,12.6984128952026,6.03015089035034,4.36893224716187,6.31067943572998,7.24637699127197,3.86473441123962,1.92307686805725,1.89573454856873,3.3175356388092,2.36966824531555,3.79146909713745,3.3175356388092,5.2380952835083,2.85714292526245,2.85714292526245,1.42857146263123,2.35849046707153,2.8301887512207,2.35849046707153,4.24528312683105,4.24528312683105
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.47480720281601,0.435220897197723,0.453906059265137,0.436297506093979,0.349641561508179,0.304597765207291,0.303332567214966,0.28942021727562,0.308105289936066,0.309818059206009,0.293007612228394,0.282069832086563,0.273884326219559,0.243881538510323,0.245741248130798,0.208894610404968,0.213430002331734,0.217759668827057,0.225671410560608,0.223669990897179,0.237725615501404,0.24160347878933,0.24306446313858,0.240944445133209
Afghanistan,AFG,Regulatory Quality: Estimate,RQ.EST,-2.09033036231995,-2.06287217140198,-2.0802526473999,-1.81154572963715,-1.46310782432556,-1.51154899597168,-1.64344024658203,-1.68946862220764,-1.70887231826782,-1.60716688632965,-1.66450762748718,-1.51652824878693,-1.53632390499115,-1.19257974624634,-1.19309020042419,-1.12413370609283,-1.0188262462616,-1.33969509601593,-1.36976277828217,-1.13820362091064,-1.11377799510956,-1.38916301727295,-1.31168210506439,-1.27180624008179
Afghanistan,AFG,Regulatory Quality: Number of Sources,RQ.NO.SRC,1,1,1,2,2,4,4,5,4,5,6,6,6,8,9,9,9,9,9,9,9,8,6,6
Afghanistan,AFG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,1.63043475151062,2.17391300201416,1.63043475151062,2.16216206550598,4.86486482620239,5.97014904022217,2.94117641448975,2.94117641448975,2.91262125968933,3.39805817604065,3.34928226470947,5.74162673950195,4.26540279388428,10.4265403747559,10.4265403747559,11.057692527771,13.8095235824585,7.14285707473755,7.14285707473755,10.4761905670166,10.4761905670166,8.09523773193359,8.09523773193359,8.96226406097412
Afghanistan,AFG,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,0,0,0,0,1.62162160873413,1.49253726005554,1.47058820724487,1.47058820724487,0.970873773097992,2.42718458175659,1.91387557983398,2.39234447479248,2.36966824531555,4.7393364906311,6.16113758087158,5.76923084259033,6.66666650772095,3.80952382087708,3.33333325386047,6.1904764175415,6.66666650772095,3.80952382087708,3.80952382087708,3.77358484268188
Afghanistan,AFG,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,5.97826099395752,9.2391300201416,7.60869550704956,7.56756734848022,15.1351346969604,12.93532371521,7.35294103622437,8.33333301544189,7.76699018478394,7.76699018478394,6.22009563446045,9.09090900421143,9.00473976135254,21.8009471893311,21.3270149230957,25.480770111084,27.1428565979004,12.8571424484253,11.9047622680664,19.0476188659668,20,12.380952835083,16.1904754638672,18.3962268829346
Afghanistan,AFG,Regulatory Quality: Standard Error,RQ.STD.ERR,0.386360377073288,0.440841853618622,0.416249960660934,0.301608979701996,0.235744684934616,0.224410235881805,0.183133482933044,0.218019515275955,0.23948073387146,0.203280687332153,0.186319425702095,0.179445862770081,0.181058943271637,0.183461114764214,0.176221236586571,0.194094315171242,0.189519569277763,0.197117641568184,0.194596856832504,0.197536751627922,0.19708089530468,0.214174583554268,0.22888158261776,0.22212877869606
Afghanistan,AFG,Rule of Law: Estimate,RL.EST,-1.78807544708252,-1.73488676548004,-1.78066074848175,-1.67347323894501,-1.5582937002182,-1.6939252614975,-1.66296553611755,-1.87900483608246,-1.85256004333496,-1.90330755710602,-1.87611877918243,-1.87005805969238,-1.9225001335144,-1.6518931388855,-1.60911154747009,-1.43704450130463,-1.51520264148712,-1.52071392536163,-1.58373689651489,-1.68858671188354,-1.74131882190704,-1.83137428760529,-1.87635684013367,-1.65844225883484
Albania,ALB,Control of Corruption: Estimate,CC.EST,-0.893903493881226,-0.992024779319763,-0.855563640594482,-0.8453409075737,-0.853786587715149,-0.723731815814972,-0.813263893127441,-0.790545284748077,-0.706940054893494,-0.605212390422821,-0.545270919799805,-0.531616508960724,-0.701794147491455,-0.778729438781738,-0.750955939292908,-0.586141347885132,-0.544385254383087,-0.471469223499298,-0.480890601873398,-0.545840263366699,-0.563899636268616,-0.572924494743347,-0.576535522937775,-0.407875537872314
Albania,ALB,Control of Corruption: Number of Sources,CC.NO.SRC,3,4,5,5,6,8,9,11,11,11,11,11,12,13,12,11,11,11,11,11,11,9,9,9
Albania,ALB,Control of Corruption: Percentile Rank,CC.PER.RNK,19.3548393249512,18.1818180084229,23.9361705780029,24.3386249542236,22.7513236999512,27.5862064361572,22.9268283843994,22.9268283843994,28.6407775878906,33.980583190918,34.9282302856445,37.1428565979004,24.6445503234863,25.1184825897217,24.1706161499023,34.1346168518066,36.1904754638672,37.6190490722656,40.476188659668,33.3333320617676,32.3809509277344,31.4285717010498,31.9047622680664,38.6792449951172
Albania,ALB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,2.68817210197449,1.06951868534088,5.31914901733398,5.8201060295105,6.87830686569214,15.2709360122681,13.6585369110107,16.0975608825684,18.4466018676758,20.3883495330811,22.4880390167236,23.3333339691162,18.9573459625244,17.0616111755371,16.5876770019531,23.5576915740967,25.238094329834,27.619047164917,27.1428565979004,24.2857151031494,24.2857151031494,22.8571434020996,21.4285717010498,26.8867931365967
Albania,ALB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,43.0107536315918,34.2245979309082,40.957447052002,38.624340057373,38.0952377319336,39.4088668823242,35.1219520568848,36.0975608825684,37.8640785217285,41.7475738525391,48.8038291931152,47.6190490722656,39.3364944458008,34.5971565246582,35.5450248718262,43.75,45.7142868041992,47.6190490722656,46.1904754638672,43.3333320617676,43.3333320617676,43.8095245361328,45.238094329834,50
Albania,ALB,Control of Corruption: Standard Error,CC.STD.ERR,0.315914034843445,0.233191832900047,0.234359592199326,0.217465132474899,0.199369460344315,0.185233280062675,0.160477265715599,0.152563944458961,0.155251458287239,0.144490748643875,0.149075105786324,0.145589306950569,0.14043502509594,0.128089383244514,0.131880536675453,0.132680907845497,0.133819967508316,0.138142213225365,0.1262616366148,0.135491609573364,0.146152630448341,0.149973630905151,0.162024855613708,0.158030226826668
Albania,ALB,Government Effectiveness: Estimate,GE.EST,-0.68858790397644,-0.732602536678314,-0.917780160903931,-0.624333381652832,-0.563986718654633,-0.408371657133102,-0.696387231349945,-0.580952644348145,-0.427722543478012,-0.367063492536545,-0.255941480398178,-0.279453217983246,-0.202177077531815,-0.26892501115799,-0.323875933885574,-0.0489184409379959,0.0282399524003267,0.0298212617635727,0.0987358614802361,0.0806501731276512,-0.0621441006660461,-0.154880329966545,-0.0353600680828094,0.0650628432631493
Albania,ALB,Government Effectiveness: Number of Sources,GE.NO.SRC,2,2,3,4,4,5,6,8,8,8,8,8,8,9,9,8,8,7,7,7,7,6,6,6
Albania,ALB,Government Effectiveness: Percentile Rank,GE.PER.RNK,25.6830596923828,24.5901641845703,19.6721305847168,30.2702693939209,35.1351356506348,44.2786064147949,29.9019603729248,34.1463432312012,41.262134552002,42.7184448242188,48.8038291931152,44.0191383361816,48.3412322998047,44.5497627258301,44.0758285522461,53.3653831481934,54.2857131958008,55.238094329834,57.6190490722656,55.238094329834,49.0476188659668,48.0952377319336,50.9523811340332,56.6037750244141
Albania,ALB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,15.8469944000244,9.28961753845215,4.37158489227295,15.1351346969604,16.2162170410156,21.8905467987061,14.2156858444214,20,22.8155345916748,25.2427177429199,32.5358848571777,30.6220092773438,34.5971565246582,31.7535552978516,30.3317527770996,37.019229888916,40.476188659668,38.5714302062988,41.4285697937012,42.3809509277344,35.238094329834,31.4285717010498,34.2857131958008,35.8490562438965
Albania,ALB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,38.2513656616211,46.4480857849121,38.2513656616211,47.027027130127,54.0540542602539,57.7114410400391,44.1176452636719,45.8536567687988,52.4271850585938,56.7961158752441,58.8516731262207,58.3732070922852,60.6635055541992,59.2417068481445,55.9241714477539,65.8653869628906,66.6666641235352,67.1428604125977,67.6190490722656,68.0952377319336,64.7619018554688,60.9523811340332,66.6666641235352,68.3962249755859
Albania,ALB,Government Effectiveness: Standard Error,GE.STD.ERR,0.181661412119865,0.260438412427902,0.277303487062454,0.232496976852417,0.259703934192657,0.267923802137375,0.208881720900536,0.195805668830872,0.223805814981461,0.22746941447258,0.221125662326813,0.22378046810627,0.220576465129852,0.209506079554558,0.205461055040359,0.232782915234566,0.232511222362518,0.219929546117783,0.222182780504227,0.224906608462334,0.233657479286194,0.256462782621384,0.258666574954987,0.267456382513046
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.336625128984451,-0.544004201889038,-0.539989590644836,-0.297719180583954,-0.309780240058899,-0.427259683609009,-0.505047976970673,-0.508157312870026,-0.203974649310112,-0.0305009130388498,-0.0451405122876167,-0.191482901573181,-0.282379418611526,-0.143631592392921,0.0919297859072685,0.485986232757568,0.341639041900635,0.337447881698608,0.373769819736481,0.366642981767654,0.110049679875374,0.0885764509439468,0.196294024586678,0.114945493638515
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,4,5,6,6,6,6,6,7,8,8,8,8,8,8,8,7,6,6,6
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,35.638298034668,28.7234039306641,29.6296291351318,33.862434387207,36.1809043884277,30.0970878601074,29.6116504669189,29.9516906738281,37.6811599731445,43.269229888916,42.1800956726074,38.3886260986328,37.4407577514648,40.2843589782715,49.2891006469727,61.4285697937012,58.0952377319336,57.6190490722656,59.523811340332,58.4905662536621,51.886791229248,50,52.3584899902344,50.4716987609863
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,17.021276473999,13.297872543335,13.2275133132935,20.1058197021484,22.1105518341064,18.9320392608643,18.4466018676758,17.8743953704834,24.6376819610596,29.8076915740967,28.9099521636963,25.5924167633057,24.6445503234863,29.8578205108643,36.4928894042969,52.3809509277344,46.6666679382324,47.1428565979004,46.6666679382324,48.113208770752,37.2641525268555,35.8490562438965,41.0377349853516,36.3207550048828
Albania,ALB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,57.4468078613281,48.4042549133301,50.7936515808105,57.6719589233398,51.2562828063965,48.5436897277832,45.6310691833496,42.9951705932617,50.7246360778809,57.6923065185547,57.3459701538086,52.1327018737793,50.2369651794434,53.554500579834,62.5592422485352,74.2857131958008,67.1428604125977,69.0476226806641,70.476188659668,69.3396224975586,60.8490562438965,60.8490562438965,63.6792449951172,60.8490562438965
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.421715974807739,0.381433337926865,0.396205484867096,0.392881572246552,0.330509543418884,0.316001296043396,0.300349622964859,0.273782998323441,0.262691110372543,0.263591170310974,0.26473930478096,0.260473906993866,0.250866293907166,0.221984326839447,0.228019788861275,0.196386188268661,0.201144516468048,0.206087306141853,0.213935792446136,0.212307974696159,0.229520440101624,0.232469826936722,0.234690770506859,0.233039766550064
Albania,ALB,Regulatory Quality: Estimate,RQ.EST,-0.474401652812958,-0.441555827856064,-0.415910124778748,-0.311400771141052,-0.490216553211212,-0.187491565942764,-0.400731235742569,-0.14859938621521,0.0345503017306328,0.137666508555412,0.241446003317833,0.233281955122948,0.283972561359406,0.240491986274719,0.25416025519371,0.279037684202194,0.174237310886383,0.186607629060745,0.220623150467873,0.256079822778702,0.272065460681915,0.221967235207558,0.175859391689301,0.159353822469711
Albania,ALB,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4,5,6,6,7,8,9,9,9,9,9,10,11,11,10,10,9,8,8,8,7,7,7
Albania,ALB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,30.4347820281982,32.0652160644531,33.6956520080566,41.6216201782227,35.6756744384766,47.7611923217773,41.1764717102051,50.4901962280273,53.8834953308105,56.7961158752441,59.8086128234863,58.3732070922852,60.6635055541992,58.7677726745605,61.1374397277832,62.980770111084,59.523811340332,60.9523811340332,61.9047622680664,62.8571434020996,61.9047622680664,58.5714302062988,58.5714302062988,57.5471687316895
Albania,ALB,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,15.7608699798584,16.3043479919434,16.3043479919434,25.4054050445557,21.0810813903809,31.8407955169678,25,36.764705657959,45.6310691833496,50,51.6746406555176,52.1531105041504,52.6066360473633,51.6587677001953,51.6587677001953,50,48.0952377319336,48.5714302062988,48.5714302062988,49.523811340332,49.523811340332,45.238094329834,46.1904754638672,43.8679237365723
Albania,ALB,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,57.6086959838867,54.8913040161133,57.6086959838867,57.2972984313965,49.7297286987305,58.2089538574219,51.470588684082,55.3921585083008,61.6504859924316,65.0485458374023,68.4210510253906,66.9856491088867,69.1943130493164,68.2464447021484,67.7725143432617,70.6730804443359,67.1428604125977,68.0952377319336,70.9523773193359,71.9047622680664,72.3809509277344,71.9047622680664,70.476188659668,68.8679275512695
Albania,ALB,Regulatory Quality: Standard Error,RQ.STD.ERR,0.327361285686493,0.324037820100784,0.306227415800095,0.2362419962883,0.195296123623848,0.200131207704544,0.169427543878555,0.18868787586689,0.194529891014099,0.193489730358124,0.182724669575691,0.180459469556808,0.173817783594131,0.18147948384285,0.181836664676666,0.197846993803978,0.193548530340195,0.196718767285347,0.205978915095329,0.206044435501099,0.203257471323013,0.221013695001602,0.220166966319084,0.225545197725296
Albania,ALB,Rule of Law: Estimate,RL.EST,-0.684481799602509,-0.929671704769135,-1.02066767215729,-0.762321412563324,-0.716323494911194,-0.701032340526581,-0.763833165168762,-0.703135848045349,-0.661545991897583,-0.600079298019409,-0.49437016248703,-0.385760486125946,-0.442926466464996,-0.519839763641357,-0.518606007099152,-0.310979843139648,-0.318997442722321,-0.321364849805832,-0.412762373685837,-0.414187848567963,-0.425378829240799,-0.376249194145203,-0.280372351408005,-0.16577909886837
Algeria,DZA,Control of Corruption: Estimate,CC.EST,-0.566740930080414,-0.916649281978607,-0.987298190593719,-0.928754985332489,-0.715244472026825,-0.699272692203522,-0.466420471668243,-0.564962565898895,-0.592309474945068,-0.633444845676422,-0.614938259124756,-0.552147269248962,-0.572699666023254,-0.521544516086578,-0.472622781991959,-0.61265641450882,-0.639073312282562,-0.67341673374176,-0.598509311676025,-0.658660113811493,-0.655895113945007,-0.66646021604538,-0.635657608509064,-0.637929856777191
Algeria,DZA,Control of Corruption: Number of Sources,CC.NO.SRC,4,4,4,4,6,8,8,9,10,10,10,10,11,12,12,11,10,10,10,9,8,6,7,7
Algeria,DZA,Control of Corruption: Percentile Rank,CC.PER.RNK,33.3333320617676,22.9946517944336,16.4893608093262,22.7513236999512,29.6296291351318,29.0640392303467,40.9756088256836,35.1219520568848,33.009708404541,33.4951438903809,30.6220092773438,34.761905670166,34.5971565246582,36.0189590454102,39.3364944458008,31.25,30.4761905670166,30,31.9047622680664,28.5714282989502,28.0952377319336,27.619047164917,29.5238094329834,28.301887512207
Algeria,DZA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,16.6666660308838,3.74331545829773,0.531914889812469,3.17460322380066,11.1111106872559,15.2709360122681,23.4146347045898,20.9756088256836,19.4174766540527,18.4466018676758,20.0956935882568,20.9523811340332,21.3270149230957,24.6445503234863,26.0663509368896,20.1923084259033,19.0476188659668,15.7142858505249,20.4761905670166,17.619047164917,17.1428565979004,18.0952377319336,19.0476188659668,19.8113212585449
Algeria,DZA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,52.6881713867188,35.8288764953613,36.1702117919922,34.3915328979492,42.8571434020996,40.8866996765137,51.2195129394531,46.3414649963379,48.0582542419434,42.7184448242188,47.3684196472168,47.6190490722656,48.8151664733887,48.8151664733887,52.1327018737793,44.711540222168,42.8571434020996,41.4285697937012,42.8571434020996,40,40.476188659668,41.4285697937012,43.3333320617676,42.4528312683105
Algeria,DZA,Control of Corruption: Standard Error,CC.STD.ERR,0.262076586484909,0.227055490016937,0.250185400247574,0.212332636117935,0.190485686063766,0.184635117650032,0.180246829986572,0.168183699250221,0.172221690416336,0.169659584760666,0.176324233412743,0.173173040151596,0.162848293781281,0.157309725880623,0.158713728189468,0.154763862490654,0.15587642788887,0.160436570644379,0.14300437271595,0.154878869652748,0.173814848065376,0.18509666621685,0.178580597043037,0.17695227265358
Algeria,DZA,Government Effectiveness: Estimate,GE.EST,-1.08876645565033,-0.883071959018707,-1.01074934005737,-0.614207327365875,-0.674277365207672,-0.559222877025604,-0.446233421564102,-0.438161790370941,-0.537276387214661,-0.603184521198273,-0.534546136856079,-0.395901709794998,-0.520578742027283,-0.447385340929031,-0.430986166000366,-0.339201897382736,-0.410823673009872,-0.464160442352295,-0.536838710308075,-0.488373935222626,-0.56773042678833,-0.573433458805084,-0.653295338153839,-0.513090252876282
Algeria,DZA,Government Effectiveness: Number of Sources,GE.NO.SRC,3,3,3,4,5,6,6,8,8,7,7,7,8,8,9,9,9,9,9,9,8,6,6,6
Algeria,DZA,Government Effectiveness: Percentile Rank,GE.PER.RNK,13.1147537231445,19.6721305847168,15.8469944000244,31.8918914794922,29.7297306060791,36.3184089660645,40.1960792541504,40,35.9223289489746,33.4951438903809,37.7990417480469,41.1483268737793,37.9146919250488,40.7582931518555,40.2843589782715,41.8269233703613,36.6666679382324,35.238094329834,31.4285717010498,35.7142868041992,32.8571434020996,31.9047622680664,28.5714282989502,32.5471687316895
Algeria,DZA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,6.01092910766602,6.01092910766602,4.37158489227295,16.7567558288574,16.2162170410156,20.3980102539063,26.470588684082,27.3170738220215,18.4466018676758,16.990291595459,20.5741634368896,25.3588523864746,19.9052124023438,23.6966819763184,25.1184825897217,25,24.761905670166,21.9047622680664,18.5714282989502,19.0476188659668,15.2380952835083,16.1904754638672,12.8571424484253,15.5660381317139
Algeria,DZA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,21.8579235076904,33.3333320617676,31.1475410461426,45.9459457397461,45.4054069519043,48.2587051391602,50.4901962280273,52.1951217651367,50.970874786377,47.0873794555664,50.2392349243164,54.5454559326172,48.8151664733887,52.6066360473633,51.1848335266113,55.769229888916,50.476188659668,47.1428565979004,44.2857131958008,47.1428565979004,42.8571434020996,46.6666679382324,41.9047622680664,48.113208770752
Algeria,DZA,Government Effectiveness: Standard Error,GE.STD.ERR,0.173903718590736,0.222487077116966,0.238578706979752,0.199642837047577,0.190472021698952,0.193942978978157,0.185124143958092,0.192157715559006,0.219317063689232,0.23036116361618,0.220240235328674,0.225383639335632,0.219846963882446,0.217348948121071,0.191206276416779,0.210790902376175,0.202287629246712,0.196886911988258,0.20492148399353,0.206083714962006,0.216119185090065,0.246358692646027,0.247155651450157,0.248698204755783
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.78331053256989,-1.87890470027924,-1.43257737159729,-1.63456511497498,-1.75440907478333,-1.35918843746185,-0.913666009902954,-1.1264134645462,-1.15058553218842,-1.09584629535675,-1.19691348075867,-1.25936758518219,-1.36056065559387,-1.32504332065582,-1.20237147808075,-1.19053518772125,-1.09078657627106,-1.09974193572998,-0.919614136219025,-0.842121779918671,-1.05582988262177,-0.847814321517944,-0.992437243461609,-0.741771519184113
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,6,6
